No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
10236,2024-10-25 12:06:55.412,16:9c:75:e0:50:fc,e1:35:a2:95:6a:54,802.11,1598,-75 dBm,-95 dBm,20 dB,11,2462MHz,"QoS Data, SN=1861, FN=4, Flags=op.PRM.TC",Cafe,12,Friday,1861.0,0,0.0,2024-10-25 12:06:55.412,0.121
10237,2024-10-25 12:06:55.472,HewlettPacka_5d:9d:41,Broadcast,802.11,413,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1515, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,1515.0,0,0.0,2024-10-25 12:06:55.472,0.06
10238,2024-10-25 12:06:55.472,HewlettPacka_5d:9d:45,Broadcast,802.11,422,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1516, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,1516.0,0,0.0,2024-10-25 12:06:55.472,0.0
10239,2024-10-25 12:06:55.472,HewlettPacka_5d:9d:43,Broadcast,802.11,395,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1518, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,1518.0,0,0.0,2024-10-25 12:06:55.472,0.0
10240,2024-10-25 12:06:55.476,HewlettPacka_5a:63:e4,Broadcast,802.11,413,-79 dBm,-95 dBm,16 dB,11,2462MHz,"Beacon frame, SN=3252, FN=0, Flags=........C, BI=50468, SSID=""UNSW-IoT""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,3252.0,0,0.0,2024-10-25 12:06:55.476,0.004
10241,2024-10-25 12:06:55.487,a2:0a:79:ff:9e:fb,Broadcast,802.11,290,-88 dBm,-95 dBm,7 dB,11,2462MHz,"Beacon frame, SN=448, FN=0, Flags=........C, BI=100, SSID=""Galaxy A05s 7784""",Cafe,12,Friday,448.0,0,0.0,2024-10-25 12:06:55.487,0.011
10244,2024-10-25 12:06:55.500,d8:2d:a5:2f:5c:28,ff:df:cf:4f:ed:6e,802.11,167,-83 dBm,-95 dBm,12 dB,11,2462MHz,"Probe Request, SN=2819, FN=0, Flags=..mP..F.C, SSID=""uniwide""",Cafe,12,Friday,2819.0,0,0.0,2024-10-25 12:06:55.500,0.013
10246,2024-10-25 12:06:55.502,HewlettPacka_5d:5e:44,Intel_2e:5c:28,802.11,397,-81 dBm,-95 dBm,14 dB,11,2462MHz,"Probe Response, SN=376, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,376.0,0,0.0,2024-10-25 12:06:55.502,0.002
10247,2024-10-25 12:06:55.503,07:c4:1a:52:70:36,55:d1:a7:a3:c2:52,802.11,78,-83 dBm,-95 dBm,12 dB,11,2462MHz,"Association Request, SN=3980, FN=5, Flags=.p.P.M..C",Cafe,12,Friday,3980.0,0,0.0,2024-10-25 12:06:55.503,0.001
10248,2024-10-25 12:06:55.506,HewlettPacka_5d:5e:45,Broadcast,802.11,413,-82 dBm,-95 dBm,13 dB,11,2462MHz,"Beacon frame, SN=980, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,980.0,0,0.0,2024-10-25 12:06:55.506,0.003
10249,2024-10-25 12:06:55.507,HewlettPacka_5d:5e:42,Broadcast,802.11,422,-81 dBm,-95 dBm,14 dB,11,2462MHz,"Beacon frame, SN=981, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,981.0,0,0.0,2024-10-25 12:06:55.507,0.001
10250,2024-10-25 12:06:55.507,HewlettPacka_5d:5e:43,Broadcast,802.11,395,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Beacon frame, SN=983, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,983.0,0,0.0,2024-10-25 12:06:55.507,0.0
10251,2024-10-25 12:06:55.573,HewlettPacka_5d:9d:41,Broadcast,802.11,413,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1521, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,1521.0,0,0.0,2024-10-25 12:06:55.573,0.066
10252,2024-10-25 12:06:55.573,HewlettPacka_5d:9d:45,Broadcast,802.11,422,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1522, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,1522.0,0,0.0,2024-10-25 12:06:55.573,0.0
10253,2024-10-25 12:06:55.574,HewlettPacka_5d:9d:44,Broadcast,802.11,384,-52 dBm,-95 dBm,43 dB,11,2462MHz,"Beacon frame, SN=1523, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,1523.0,0,0.0,2024-10-25 12:06:55.574,0.001
10254,2024-10-25 12:06:55.574,HewlettPacka_5d:9d:43,Broadcast,802.11,395,-51 dBm,-95 dBm,44 dB,11,2462MHz,"Beacon frame, SN=1524, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,1524.0,0,0.0,2024-10-25 12:06:55.574,0.0
10255,2024-10-25 12:06:55.575,HewlettPacka_5d:9d:42,Broadcast,802.11,412,-51 dBm,-95 dBm,44 dB,11,2462MHz,"Beacon frame, SN=1526, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,1526.0,0,0.0,2024-10-25 12:06:55.575,0.001
10256,2024-10-25 12:06:55.575,HewlettPacka_5d:5e:41,6e:8a:fb:05:4a:c0,802.11,369,-81 dBm,-95 dBm,14 dB,11,2462MHz,"Probe Response, SN=1416, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""[Malformed Packet]",Cafe,12,Friday,1416.0,0,0.0,2024-10-25 12:06:55.575,0.0
10257,2024-10-25 12:06:55.576,HewlettPacka_5d:5e:43,6e:8a:fb:05:4a:c0,802.11,380,-82 dBm,-95 dBm,13 dB,11,2462MHz,"Probe Response, SN=4070, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,4070.0,0,0.0,2024-10-25 12:06:55.576,0.001
10258,2024-10-25 12:06:55.576,HewlettPacka_5d:5e:44,6e:8a:fb:05:4a:c0,802.11,397,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Probe Response, SN=377, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,377.0,0,0.0,2024-10-25 12:06:55.576,0.0
10259,2024-10-25 12:06:55.578,HewlettPacka_5a:63:e0,Broadcast,802.11,422,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Beacon frame, SN=3259, FN=0, Flags=........C, BI=100, SSID=""eduroam""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,3259.0,0,0.0,2024-10-25 12:06:55.578,0.002
10260,2024-10-25 12:06:55.578,HewlettPacka_5a:63:e2,Broadcast,802.11,384,-81 dBm,-95 dBm,14 dB,11,2462MHz,"Beacon frame, SN=3260, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,3260.0,0,0.0,2024-10-25 12:06:55.578,0.0
10261,2024-10-25 12:06:55.579,HewlettPacka_5a:63:e5,Broadcast,802.11,395,-81 dBm,-95 dBm,14 dB,11,2462MHz,"Beacon frame, SN=3261, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,3261.0,0,0.0,2024-10-25 12:06:55.579,0.001
10262,2024-10-25 12:06:55.579,HewlettPacka_5a:63:e3,Broadcast,802.11,405,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Beacon frame, SN=3262, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,3262.0,0,0.0,2024-10-25 12:06:55.579,0.0
10265,2024-10-25 12:06:55.590,90:fd:26:24:64:4b,ff:ff:5f:40:94:db,802.11,395,-84 dBm,-95 dBm,11 dB,11,2462MHz,"Beacon frame, SN=1071, FN=2, Flags=........C, BI=37288, SSID=""Global_Students""",Cafe,12,Friday,1071.0,0,0.0,2024-10-25 12:06:55.590,0.011
10266,2024-10-25 12:06:55.591,3d:c5:ab:90:a1:20,ff:ff:ff:ff:2f:7c,802.11,404,-86 dBm,-95 dBm,9 dB,11,2462MHz,"Beacon frame, SN=2506, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,2506.0,0,0.0,2024-10-25 12:06:55.591,0.001
10267,2024-10-25 12:06:55.591,HewlettPacka_9a:47:71,Broadcast,802.11,411,-88 dBm,-95 dBm,7 dB,11,2462MHz,"Beacon frame, SN=2507, FN=0, Flags=........C, BI=100[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,2507.0,0,0.0,2024-10-25 12:06:55.591,0.0
10280,2024-10-25 12:06:56.414,Intel_30:86:71,92:f0:ba:2d:1e:bd,802.11,55,-86 dBm,-95 dBm,9 dB,1,2412MHz,"QoS Null function (No data), SN=0, FN=0, Flags=.pm....TC",Cafe,12,Friday,0.0,1,5.0,2024-10-25 12:06:56.414,0.823
10282,2024-10-25 12:06:56.429,HewlettPacka_59:10:e2,Broadcast,802.11,413,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Beacon frame, SN=130, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,130.0,0,0.0,2024-10-25 12:06:56.429,0.015
10283,2024-10-25 12:06:56.429,HewlettPacka_59:10:e4,Broadcast,802.11,422,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Beacon frame, SN=131, FN=0, Flags=........C, BI=17700, SSID=""eduroam""",Cafe,12,Friday,131.0,0,0.0,2024-10-25 12:06:56.429,0.0
10284,2024-10-25 12:06:56.429,HewlettPacka_59:10:e1,Broadcast,802.11,384,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Beacon frame, SN=132, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,132.0,0,0.0,2024-10-25 12:06:56.429,0.0
10285,2024-10-25 12:06:56.430,HewlettPacka_59:10:e5,Broadcast,802.11,395,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Beacon frame, SN=133, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,133.0,0,0.0,2024-10-25 12:06:56.430,0.001
10286,2024-10-25 12:06:56.430,HewlettPacka_59:10:e0,Broadcast,802.11,405,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Beacon frame, SN=134, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,134.0,0,0.0,2024-10-25 12:06:56.430,0.0
10287,2024-10-25 12:06:56.430,HewlettPacka_59:10:e3,Broadcast,802.11,412,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Beacon frame, SN=135, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,135.0,0,0.0,2024-10-25 12:06:56.430,0.0
10291,2024-10-25 12:06:56.457,HewlettPacka_7a:5b:e2,Broadcast,802.11,412,-73 dBm,-95 dBm,22 dB,1,2412MHz,"Beacon frame, SN=2226, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,2226.0,0,0.0,2024-10-25 12:06:56.457,0.027
10292,2024-10-25 12:06:56.458,HewlettPacka_7a:5b:e0,Broadcast,802.11,421,-74 dBm,-95 dBm,21 dB,1,2412MHz,"Beacon frame, SN=2227, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,2227.0,0,0.0,2024-10-25 12:06:56.458,0.001
10293,2024-10-25 12:06:56.458,HewlettPacka_7a:5b:e3,Broadcast,802.11,383,-73 dBm,-95 dBm,22 dB,1,2412MHz,"Beacon frame, SN=2228, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,2228.0,0,0.0,2024-10-25 12:06:56.458,0.0
10294,2024-10-25 12:06:56.458,HewlettPacka_7a:5b:e4,Broadcast,802.11,158,-73 dBm,-95 dBm,22 dB,1,2412MHz,"Beacon frame, SN=2229, FN=0, Flags=........C, BI=100, SSID=""Global_Students""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,2229.0,0,0.0,2024-10-25 12:06:56.458,0.0
10295,2024-10-25 12:06:56.459,HewlettPacka_7a:5b:e1,Broadcast,802.11,404,-73 dBm,-95 dBm,22 dB,1,2412MHz,"Beacon frame, SN=2230, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,2230.0,0,0.0,2024-10-25 12:06:56.459,0.001
10298,2024-10-25 12:06:56.557,46:d0:bc:1e:a0:1b,Broadcast,802.11,145,-64 dBm,-95 dBm,31 dB,1,2412MHz,"Beacon frame, SN=199, FN=12, Flags=........C, BI=57816, SSID=Wildcard (Broadcast)[Malformed Packet]",Cafe,12,Friday,199.0,0,0.0,2024-10-25 12:06:56.557,0.098
10301,2024-10-25 12:06:56.601,Intel_30:86:71,92:f0:ba:2d:1e:bd,802.11,55,-83 dBm,-95 dBm,12 dB,1,2412MHz,"QoS Null function (No data), SN=0, FN=0, Flags=...P...TC",Cafe,12,Friday,0.0,1,6.0,2024-10-25 12:06:56.601,0.044
10303,2024-10-25 12:06:56.605,Intel_30:86:71,Broadcast,802.11,164,-83 dBm,-95 dBm,12 dB,1,2412MHz,"Probe Request, SN=3000, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,12,Friday,3000.0,0,0.0,2024-10-25 12:06:56.605,0.004
10305,2024-10-25 12:06:56.611,HewlettPacka_59:10:e1,Intel_30:86:71,802.11,369,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Probe Response, SN=1949, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,1949.0,0,0.0,2024-10-25 12:06:56.611,0.006
10306,2024-10-25 12:06:56.612,HewlettPacka_59:10:e5,Intel_30:86:71,802.11,380,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Probe Response, SN=199, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,199.0,0,0.0,2024-10-25 12:06:56.612,0.001
10307,2024-10-25 12:06:56.615,HewlettPacka_59:10:e3,Intel_30:86:71,802.11,182,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Probe Response, SN=1282, FN=0, Flags=........C, BI=100, SSID=""uniwide""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,1282.0,0,0.0,2024-10-25 12:06:56.615,0.003
10308,2024-10-25 12:06:56.618,Intel_30:86:71,Broadcast,802.11,164,-84 dBm,-95 dBm,11 dB,1,2412MHz,"Probe Request, SN=3001, FN=0, Flags=........C, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,3001.0,0,0.0,2024-10-25 12:06:56.618,0.003
10309,2024-10-25 12:06:56.621,92:f0:3a:f4:1e:bd,Intel_30:86:71,802.11,118,-87 dBm,-95 dBm,8 dB,1,2412MHz,"Probe Response, SN=3556, FN=0, Flags=........C, BI=100, SSID=""jsh""",Cafe,12,Friday,3556.0,0,0.0,2024-10-25 12:06:56.621,0.003
10311,2024-10-25 12:06:56.622,HewlettPacka_59:10:e2,Intel_30:86:71,802.11,398,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Probe Response, SN=118, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,118.0,0,0.0,2024-10-25 12:06:56.622,0.001
10312,2024-10-25 12:06:56.630,HewlettPacka_59:10:e3,Intel_30:86:71,802.11,397,-67 dBm,-95 dBm,28 dB,1,2412MHz,"Probe Response, SN=1283, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,1283.0,0,0.0,2024-10-25 12:06:56.630,0.008
10313,2024-10-25 12:06:56.632,46:d0:bc:1e:a0:1b,Intel_30:86:71,802.11,96,-86 dBm,-95 dBm,9 dB,1,2412MHz,"Probe Response, SN=1841, FN=0, Flags=........C, BI=100, SSID=""Irvine's Galaxy S22""[Malformed Packet]",Cafe,12,Friday,1841.0,0,0.0,2024-10-25 12:06:56.632,0.002
10315,2024-10-25 12:06:56.639,HewlettPacka_59:10:e4,Broadcast,802.11,422,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Beacon frame, SN=143, FN=0, Flags=........C, BI=100, SSID=""eduroam""[Malformed Packet]",Cafe,12,Friday,143.0,0,0.0,2024-10-25 12:06:56.639,0.007
10316,2024-10-25 12:06:56.639,HewlettPacka_59:10:e1,Broadcast,802.11,384,-68 dBm,-95 dBm,27 dB,1,2412MHz,"Beacon frame, SN=144, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""[Malformed Packet]",Cafe,12,Friday,144.0,0,0.0,2024-10-25 12:06:56.639,0.0
10319,2024-10-25 12:06:56.662,HewlettPacka_7a:5b:e2,Broadcast,802.11,412,-74 dBm,-95 dBm,21 dB,1,2412MHz,"Beacon frame, SN=2238, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,2238.0,0,0.0,2024-10-25 12:06:56.662,0.023
10320,2024-10-25 12:06:56.663,HewlettPacka_7a:5b:e0,Broadcast,802.11,421,-73 dBm,-95 dBm,22 dB,1,2412MHz,"Beacon frame, SN=2239, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,2239.0,0,0.0,2024-10-25 12:06:56.663,0.001
10321,2024-10-25 12:06:56.663,HewlettPacka_7a:5b:e3,Broadcast,802.11,383,-72 dBm,-95 dBm,23 dB,1,2412MHz,"Beacon frame, SN=2240, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,2240.0,0,0.0,2024-10-25 12:06:56.663,0.0
10322,2024-10-25 12:06:56.663,HewlettPacka_7a:5b:e1,Broadcast,802.11,404,-80 dBm,-95 dBm,15 dB,1,2412MHz,"Beacon frame, SN=2242, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,2242.0,0,0.0,2024-10-25 12:06:56.663,0.0
10326,2024-10-25 12:06:56.764,44:de:bd:06:7a:e0,Broadcast,802.11,590,-84 dBm,-95 dBm,11 dB,2,2417MHz,"Aruba Management, SN=163, FN=12, Flags=........C",Cafe,12,Friday,163.0,0,0.0,2024-10-25 12:06:56.764,0.101
10339,2024-10-25 12:06:56.976,7e:0d:b6:44:05:43,47:a8:54:87:8c:49,802.11,1462,-85 dBm,-95 dBm,10 dB,2,2417MHz,"Measurement Pilot, SN=1952, FN=6, Flags=..m.R.FTC, BI=9881[Malformed Packet]",Cafe,12,Friday,1952.0,0,0.0,2024-10-25 12:06:56.976,0.212
10342,2024-10-25 12:06:56.992,2d:7b:d8:d4:71:1f,e1:dd:a3:32:2b:76,802.11,830,-77 dBm,-95 dBm,18 dB,2,2417MHz,"QoS Data + CF-Poll, SN=1378, FN=1, Flags=.pmP.MFTC",Cafe,12,Friday,1378.0,0,0.0,2024-10-25 12:06:56.992,0.016
10344,2024-10-25 12:06:57.002,51:33:ff:ef:41:2d,4c:b1:5c:3c:98:31,802.11,1790,-75 dBm,-95 dBm,20 dB,2,2417MHz,"QoS CF-Ack + CF-Poll (No data), SN=606, FN=4, Flags=op..RM..C",Cafe,12,Friday,606.0,0,0.0,2024-10-25 12:06:57.002,0.01
10357,2024-10-25 12:06:57.259,27:42:bf:ea:ff:f0,c0:54:78:b7:02:98,802.11,1845,-79 dBm,-95 dBm,16 dB,3,2422MHz,"Unrecognized (Reserved frame), SN=1217, FN=7, Flags=....R.FTC",Cafe,12,Friday,1217.0,0,0.0,2024-10-25 12:06:57.259,0.257
10358,2024-10-25 12:06:57.291,46:a0:6c:72:07:1b,Broadcast,802.11,145,-72 dBm,-95 dBm,23 dB,3,2422MHz,"Probe Request, SN=1394, FN=0, Flags=........C, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,1394.0,0,0.0,2024-10-25 12:06:57.291,0.032
10360,2024-10-25 12:06:57.324,aa:29:c6:9d:10:da,Broadcast,802.11,142,-46 dBm,-95 dBm,49 dB,3,2422MHz,"Probe Request, SN=2239, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,12,Friday,2239.0,0,0.0,2024-10-25 12:06:57.324,0.033
10361,2024-10-25 12:06:57.336,b6:c9:07:37:62:c3,Broadcast,802.11,145,-71 dBm,-95 dBm,24 dB,3,2422MHz,"Probe Request, SN=1207, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,12,Friday,1207.0,0,0.0,2024-10-25 12:06:57.336,0.012
10364,2024-10-25 12:06:57.357,b6:c9:07:37:62:c3,Broadcast,802.11,145,-70 dBm,-95 dBm,25 dB,3,2422MHz,"Probe Request, SN=1208, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,12,Friday,1208.0,0,0.0,2024-10-25 12:06:57.357,0.021
10371,2024-10-25 12:06:57.430,f0:bf:c5:e2:94:11,6d:a0:dc:dc:0f:6d,802.11,1680,-71 dBm,-95 dBm,24 dB,3,2422MHz,"Data, SN=426, FN=12, Flags=op..RM.TC",Cafe,12,Friday,426.0,0,0.0,2024-10-25 12:06:57.430,0.073
10381,2024-10-25 12:06:57.575,23:e5:0d:d8:f8:73,08:d7:bb:7e:49:18,802.11,1414,-89 dBm,-95 dBm,6 dB,4,2427MHz,"Data + CF-Ack, SN=683, FN=9, Flags=.pmP.M.TC",Cafe,12,Friday,683.0,0,0.0,2024-10-25 12:06:57.575,0.145
10389,2024-10-25 12:06:57.700,e9:30:2e:d9:17:61,0d:23:ba:23:d6:56,802.11,1078,-81 dBm,-95 dBm,14 dB,4,2427MHz,"QoS CF-Poll (No Data), SN=1839, FN=10, Flags=..mP..FTC",Cafe,12,Friday,1839.0,0,0.0,2024-10-25 12:06:57.700,0.125
10404,2024-10-25 12:06:57.964,29:19:1e:42:d9:46,f5:8e:35:68:61:c0,802.11,182,-82 dBm,-95 dBm,13 dB,5,2432MHz,"Aruba Management, SN=2421, FN=5, Flags=op...M.TC",Cafe,12,Friday,2421.0,0,0.0,2024-10-25 12:06:57.964,0.264
10405,2024-10-25 12:06:57.964,bc:f3:ce:88:0d:b2,5f:10:29:02:40:1a,802.11,1144,-81 dBm,-95 dBm,14 dB,5,2432MHz,"Data + CF-Ack, SN=2860, FN=5, Flags=.pm.RM..C",Cafe,12,Friday,2860.0,0,0.0,2024-10-25 12:06:57.964,0.0
10408,2024-10-25 12:06:58.067,40:4c:86:cb:2c:1c,48:b1:19:99:ce:f1,802.11,152,-77 dBm,-95 dBm,18 dB,5,2432MHz,"CF-Poll (No data), SN=2939, FN=0, Flags=opm.RM..C",Cafe,12,Friday,2939.0,0,0.0,2024-10-25 12:06:58.067,0.103
10412,2024-10-25 12:06:58.228,HewlettPacka_5c:fb:40,Broadcast,802.11,413,-79 dBm,-95 dBm,16 dB,6,2437MHz,"Beacon frame, SN=1597, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,1597.0,0,0.0,2024-10-25 12:06:58.228,0.161
10413,2024-10-25 12:06:58.229,HewlettPacka_5c:fb:43,Broadcast,802.11,395,-78 dBm,-95 dBm,17 dB,6,2437MHz,"Beacon frame, SN=1600, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,1600.0,0,0.0,2024-10-25 12:06:58.229,0.001
10414,2024-10-25 12:06:58.230,HewlettPacka_5c:fb:41,Broadcast,802.11,405,-78 dBm,-95 dBm,17 dB,6,2437MHz,"Beacon frame, SN=1601, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,1601.0,0,0.0,2024-10-25 12:06:58.230,0.001
10415,2024-10-25 12:06:58.230,HewlettPacka_5c:fb:42,Broadcast,802.11,412,-77 dBm,-95 dBm,18 dB,6,2437MHz,"Beacon frame, SN=1602, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,1602.0,0,0.0,2024-10-25 12:06:58.230,0.0
10419,2024-10-25 12:06:58.243,HewlettPacka_5a:32:90,Broadcast,802.11,412,-81 dBm,-95 dBm,14 dB,6,2437MHz,"Beacon frame, SN=3160, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,3160.0,0,0.0,2024-10-25 12:06:58.243,0.013
10420,2024-10-25 12:06:58.244,HewlettPacka_5a:32:94,Broadcast,802.11,421,-81 dBm,-95 dBm,14 dB,6,2437MHz,"Beacon frame, SN=3161, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,3161.0,0,0.0,2024-10-25 12:06:58.244,0.001
10421,2024-10-25 12:06:58.245,HewlettPacka_5a:32:91,Broadcast,802.11,404,-80 dBm,-95 dBm,15 dB,6,2437MHz,"Beacon frame, SN=3164, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,3164.0,0,0.0,2024-10-25 12:06:58.245,0.001
10422,2024-10-25 12:06:58.245,HewlettPacka_5a:32:92,Broadcast,802.11,411,-81 dBm,-95 dBm,14 dB,6,2437MHz,"Beacon frame, SN=3165, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,3165.0,0,0.0,2024-10-25 12:06:58.245,0.0
10425,2024-10-25 12:06:58.258,c6:d5:5e:82:b2:7f,Broadcast,802.11,62,-79 dBm,-95 dBm,16 dB,6,2437MHz,"Action, SN=3130, FN=0, Flags=........C[Malformed Packet]",Cafe,12,Friday,3130.0,0,0.0,2024-10-25 12:06:58.258,0.013
10431,2024-10-25 12:06:58.285,73:87:c8:9e:99:e1,51:47:b9:9a:bc:3a,802.11,395,-87 dBm,-95 dBm,8 dB,6,2437MHz,"Action, SN=465, FN=13, Flags=........C[Malformed Packet]",Cafe,12,Friday,465.0,0,0.0,2024-10-25 12:06:58.285,0.027
10438,2024-10-25 12:06:58.299,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,142,-69 dBm,-95 dBm,26 dB,6,2437MHz,"QoS Data, SN=2402, FN=0, Flags=.p.....TC",Cafe,12,Friday,2402.0,1,0.0,2024-10-25 12:06:58.299,0.014
10440,2024-10-25 12:06:58.300,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,142,-68 dBm,-95 dBm,27 dB,6,2437MHz,"QoS Data, SN=2402, FN=0, Flags=.p..R..TC",Cafe,12,Friday,2402.0,1,1.0,2024-10-25 12:06:58.300,0.001
10442,2024-10-25 12:06:58.300,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,142,-69 dBm,-95 dBm,26 dB,6,2437MHz,"QoS Data, SN=2402, FN=0, Flags=.p..R..TC",Cafe,12,Friday,2402.0,1,2.0,2024-10-25 12:06:58.300,0.0
10446,2024-10-25 12:06:58.303,53:31:b1:00:04:00,44:5c:f1:4b:ab:5f,802.11,144,-85 dBm,-95 dBm,10 dB,6,2437MHz,"QoS Data, SN=2679, FN=0, Flags=.p....F.C",Cafe,12,Friday,2679.0,0,0.0,2024-10-25 12:06:58.303,0.003
10461,2024-10-25 12:06:58.325,HewlettPacka_5c:fb:40,Broadcast,802.11,413,-78 dBm,-95 dBm,17 dB,6,2437MHz,"Beacon frame, SN=1603, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,1603.0,0,0.0,2024-10-25 12:06:58.325,0.022
