No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
14666,2024-10-28 12:31:09.579,db:08:73:12:e7:2c,10:35:65:d8:ff:99,802.11,254,-85 dBm,-89 dBm,4 dB,1,2412MHz,"Beacon frame, SN=3506, FN=5, Flags=........C, BI=49011[Malformed Packet]",Cafe,12,Monday,3506.0,0,0.0,2024-10-28 12:31:09.579,0.0
14668,2024-10-28 12:31:09.581,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Null function (No data), SN=2214, FN=0, Flags=.......TC",Cafe,12,Monday,2214.0,0,0.0,2024-10-28 12:31:09.581,0.002
14670,2024-10-28 12:31:09.585,b7:db:02:6e:f8:e3,63:4a:31:5f:4c:ae,802.11,832,-80 dBm,-89 dBm,9 dB,1,2412MHz,"QoS CF-Poll (No Data), SN=301, FN=5, Flags=..mP...TC",Cafe,12,Monday,301.0,0,0.0,2024-10-28 12:31:09.585,0.004
14675,2024-10-28 12:31:09.590,a5:0c:19:ac:01:45,ff:3f:ae:56:93:9b,802.11,248,-83 dBm,-89 dBm,6 dB,1,2412MHz,"Beacon frame, SN=1065, FN=0, Flags=........C, BI=48482, SSID=00",Cafe,12,Monday,1065.0,0,0.0,2024-10-28 12:31:09.590,0.005
14677,2024-10-28 12:31:09.593,Cisco_c1:25:e1,Broadcast,802.11,304,-78 dBm,-89 dBm,11 dB,1,2412MHz,"Beacon frame, SN=2978, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,2978.0,0,0.0,2024-10-28 12:31:09.593,0.003
14678,2024-10-28 12:31:09.593,Cisco_b4:be:50,Broadcast,802.11,301,-83 dBm,-89 dBm,6 dB,1,2412MHz,"Beacon frame, SN=3726, FN=0, Flags=........C, BI=102, SSID=""eduroam""",Cafe,12,Monday,3726.0,0,0.0,2024-10-28 12:31:09.593,0.0
14680,2024-10-28 12:31:09.594,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-79 dBm,-89 dBm,10 dB,1,2412MHz,"Null function (No data), SN=2219, FN=0, Flags=.......TC",Cafe,12,Monday,2219.0,1,0.0,2024-10-28 12:31:09.594,0.001
14682,2024-10-28 12:31:09.595,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-80 dBm,-89 dBm,9 dB,1,2412MHz,"Null function (No data), SN=2219, FN=0, Flags=....R..TC",Cafe,12,Monday,2219.0,1,1.0,2024-10-28 12:31:09.595,0.001
14688,2024-10-28 12:31:09.599,Cisco_b5:d2:f1,Broadcast,802.11,304,-78 dBm,-89 dBm,11 dB,1,2412MHz,"Beacon frame, SN=499, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,499.0,0,0.0,2024-10-28 12:31:09.599,0.004
14687,2024-10-28 12:31:09.599,e2:65:62:56:b4:a0,95:ae:f8:46:0d:49,802.11,1674,-80 dBm,-89 dBm,9 dB,1,2412MHz,"QoS CF-Ack + CF-Poll (No data), SN=2964, FN=14, Flags=......FTC",Cafe,12,Monday,2964.0,0,0.0,2024-10-28 12:31:09.599,0.0
14694,2024-10-28 12:31:09.613,RuckusWirele_12:df:98,Broadcast,802.11,251,-84 dBm,-89 dBm,5 dB,1,2412MHz,"Beacon frame, SN=1015, FN=0, Flags=........C, BI=100, SSID=""UNSW Village Tower 8""",Cafe,12,Monday,1015.0,0,0.0,2024-10-28 12:31:09.613,0.014
14696,2024-10-28 12:31:09.616,4a:bf:e8:4d:df:9b,Cisco_b4:c7:91,802.11,53,-79 dBm,-89 dBm,10 dB,1,2412MHz,"Null function (No data), SN=1226, FN=0, Flags=...P...TC",Cafe,12,Monday,1226.0,0,0.0,2024-10-28 12:31:09.616,0.003
14697,2024-10-28 12:31:09.617,ae:48:f1:fb:d2:67,e4:ff:ff:ff:ff:ff,802.11,118,-82 dBm,-89 dBm,7 dB,1,2412MHz,"Beacon frame, SN=1400, FN=3, Flags=........C, BI=26212[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Monday,1400.0,0,0.0,2024-10-28 12:31:09.617,0.001
14700,2024-10-28 12:31:09.619,Cisco_b5:ce:23,Broadcast,802.11,282,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Beacon frame, SN=3800, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,3800.0,0,0.0,2024-10-28 12:31:09.619,0.002
14704,2024-10-28 12:31:09.622,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-80 dBm,-89 dBm,9 dB,1,2412MHz,"QoS Null function (No data), SN=1602, FN=0, Flags=....R..TC",Cafe,12,Monday,1602.0,1,0.0,2024-10-28 12:31:09.622,0.003
14705,2024-10-28 12:31:09.622,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Null function (No data), SN=2224, FN=0, Flags=.......TC",Cafe,12,Monday,2224.0,0,0.0,2024-10-28 12:31:09.622,0.0
14707,2024-10-28 12:31:09.623,Cisco_b5:d2:f3,Broadcast,802.11,285,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Beacon frame, SN=500, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,500.0,0,0.0,2024-10-28 12:31:09.623,0.001
14708,2024-10-28 12:31:09.623,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-79 dBm,-89 dBm,10 dB,1,2412MHz,"QoS Null function (No data), SN=1602, FN=0, Flags=....R..TC",Cafe,12,Monday,1602.0,1,1.0,2024-10-28 12:31:09.623,0.0
14709,2024-10-28 12:31:09.624,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1602, FN=0, Flags=....R..TC",Cafe,12,Monday,1602.0,1,2.0,2024-10-28 12:31:09.624,0.001
14710,2024-10-28 12:31:09.624,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1602, FN=0, Flags=....R..TC",Cafe,12,Monday,1602.0,1,3.0,2024-10-28 12:31:09.624,0.0
14712,2024-10-28 12:31:09.625,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1602, FN=0, Flags=....R..TC",Cafe,12,Monday,1602.0,1,5.0,2024-10-28 12:31:09.625,0.001
14711,2024-10-28 12:31:09.625,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-80 dBm,-89 dBm,9 dB,1,2412MHz,"QoS Null function (No data), SN=1602, FN=0, Flags=....R..TC",Cafe,12,Monday,1602.0,1,4.0,2024-10-28 12:31:09.625,0.0
14714,2024-10-28 12:31:09.626,5a:e6:0f:60:39:c4,Cisco_c1:25:e1,802.11,53,-80 dBm,-89 dBm,9 dB,1,2412MHz,"Null function (No data), SN=717, FN=0, Flags=.......TC",Cafe,12,Monday,717.0,0,0.0,2024-10-28 12:31:09.626,0.001
14716,2024-10-28 12:31:09.627,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-80 dBm,-89 dBm,9 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=.......TC",Cafe,12,Monday,1603.0,1,0.0,2024-10-28 12:31:09.627,0.001
14717,2024-10-28 12:31:09.627,Cisco_21:ee:40,Broadcast,802.11,296,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=1505, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Monday,1505.0,0,0.0,2024-10-28 12:31:09.627,0.0
14718,2024-10-28 12:31:09.627,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,1,1.0,2024-10-28 12:31:09.627,0.0
14719,2024-10-28 12:31:09.628,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,1,2.0,2024-10-28 12:31:09.628,0.001
14721,2024-10-28 12:31:09.628,22:bd:f0:f1:90:8f,72:77:78:a3:9c:81,802.11,55,-80 dBm,-89 dBm,9 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,0,0.0,2024-10-28 12:31:09.628,0.0
14722,2024-10-28 12:31:09.628,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,1,3.0,2024-10-28 12:31:09.628,0.0
14724,2024-10-28 12:31:09.628,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,1,4.0,2024-10-28 12:31:09.628,0.0
14728,2024-10-28 12:31:09.630,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,1,6.0,2024-10-28 12:31:09.630,0.002
14727,2024-10-28 12:31:09.630,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,1,5.0,2024-10-28 12:31:09.630,0.0
14726,2024-10-28 12:31:09.630,Cisco_c1:25:e5,Broadcast,802.11,251,-77 dBm,-89 dBm,12 dB,1,2412MHz,"Beacon frame, SN=2980, FN=0, Flags=........C, BI=102, SSID=a8",Cafe,12,Monday,2980.0,0,0.0,2024-10-28 12:31:09.630,0.0
14729,2024-10-28 12:31:09.631,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-80 dBm,-89 dBm,9 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,1,7.0,2024-10-28 12:31:09.631,0.001
14730,2024-10-28 12:31:09.631,Cisco_21:ee:41,Broadcast,802.11,296,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=1506, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Monday,1506.0,0,0.0,2024-10-28 12:31:09.631,0.0
14731,2024-10-28 12:31:09.632,Cisco_b5:ce:25,Broadcast,802.11,248,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=3801, FN=0, Flags=........C, BI=102, SSID=00",Cafe,12,Monday,3801.0,0,0.0,2024-10-28 12:31:09.632,0.001
14732,2024-10-28 12:31:09.634,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-82 dBm,-89 dBm,7 dB,1,2412MHz,"QoS Null function (No data), SN=1603, FN=0, Flags=....R..TC",Cafe,12,Monday,1603.0,1,8.0,2024-10-28 12:31:09.634,0.002
14733,2024-10-28 12:31:09.637,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-80 dBm,-89 dBm,9 dB,1,2412MHz,"QoS Null function (No data), SN=1604, FN=0, Flags=....R..TC",Cafe,12,Monday,1604.0,1,0.0,2024-10-28 12:31:09.637,0.003
14735,2024-10-28 12:31:09.638,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-81 dBm,-89 dBm,8 dB,1,2412MHz,"QoS Null function (No data), SN=1604, FN=0, Flags=....R..TC",Cafe,12,Monday,1604.0,1,1.0,2024-10-28 12:31:09.638,0.001
14736,2024-10-28 12:31:09.639,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-82 dBm,-89 dBm,7 dB,1,2412MHz,"QoS Null function (No data), SN=1604, FN=0, Flags=....R..TC",Cafe,12,Monday,1604.0,1,2.0,2024-10-28 12:31:09.639,0.001
14737,2024-10-28 12:31:09.640,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-82 dBm,-89 dBm,7 dB,1,2412MHz,"QoS Null function (No data), SN=1604, FN=0, Flags=....R..TC",Cafe,12,Monday,1604.0,1,3.0,2024-10-28 12:31:09.640,0.001
14738,2024-10-28 12:31:09.641,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-78 dBm,-89 dBm,11 dB,1,2412MHz,"Null function (No data), SN=2226, FN=0, Flags=.......TC",Cafe,12,Monday,2226.0,1,0.0,2024-10-28 12:31:09.641,0.001
14739,2024-10-28 12:31:09.642,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Null function (No data), SN=2226, FN=0, Flags=....R..TC",Cafe,12,Monday,2226.0,1,1.0,2024-10-28 12:31:09.642,0.001
14745,2024-10-28 12:31:09.643,64:73:4f:7b:68:2d,f7:11:20:24:fc:70,802.11,153,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Data + CF-Poll, SN=902, FN=15, Flags=.pmP.MFTC",Cafe,12,Monday,902.0,0,0.0,2024-10-28 12:31:09.643,0.001
14741,2024-10-28 12:31:09.643,Cisco_21:ee:43,Broadcast,802.11,272,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=1507, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Monday,1507.0,0,0.0,2024-10-28 12:31:09.643,0.0
14742,2024-10-28 12:31:09.643,22:bd:f0:f1:90:8f,Cisco_a3:9c:81,802.11,55,-85 dBm,-89 dBm,4 dB,1,2412MHz,"QoS Null function (No data), SN=1605, FN=0, Flags=.......TC",Cafe,12,Monday,1605.0,0,0.0,2024-10-28 12:31:09.643,0.0
14751,2024-10-28 12:31:09.647,Cisco_21:ee:44,Broadcast,802.11,304,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=1508, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Monday,1508.0,0,0.0,2024-10-28 12:31:09.647,0.004
14756,2024-10-28 12:31:09.648,Cisco_c1:25:e0,Broadcast,802.11,304,-78 dBm,-89 dBm,11 dB,1,2412MHz,"Beacon frame, SN=2981, FN=0, Flags=........C, BI=102, SSID=""eduroam""",Cafe,12,Monday,2981.0,0,0.0,2024-10-28 12:31:09.648,0.001
14757,2024-10-28 12:31:09.649,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Null function (No data), SN=2228, FN=0, Flags=.......TC",Cafe,12,Monday,2228.0,0,0.0,2024-10-28 12:31:09.649,0.001
14759,2024-10-28 12:31:09.650,Cisco_b5:ce:20,Broadcast,802.11,301,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Beacon frame, SN=3802, FN=0, Flags=........C, BI=102, SSID=""eduroam""",Cafe,12,Monday,3802.0,0,0.0,2024-10-28 12:31:09.650,0.001
14760,2024-10-28 12:31:09.651,Cisco_a3:a5:60,Broadcast,802.11,301,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=1575, FN=0, Flags=........C, BI=102, SSID=""eduroam""",Cafe,12,Monday,1575.0,0,0.0,2024-10-28 12:31:09.651,0.001
14761,2024-10-28 12:31:09.652,Cisco_21:ee:45,Broadcast,802.11,234,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=1509, FN=0, Flags=........C, BI=100, SSID=000000000000000000000000000000",Cafe,12,Monday,1509.0,0,0.0,2024-10-28 12:31:09.652,0.001
14767,2024-10-28 12:31:09.653,Cisco_b5:d2:f0,Broadcast,802.11,304,-80 dBm,-89 dBm,9 dB,1,2412MHz,"Beacon frame, SN=502, FN=0, Flags=........C, BI=102, SSID=""eduroam""",Cafe,12,Monday,502.0,0,0.0,2024-10-28 12:31:09.653,0.001
14772,2024-10-28 12:31:09.655,65:e4:0f:60:99:c6,f8:f2:67:bb:1a:49,802.11,53,-83 dBm,-89 dBm,6 dB,1,2412MHz,"Null function (No data), SN=3127, FN=8, Flags=...P...TC",Cafe,12,Monday,3127.0,0,0.0,2024-10-28 12:31:09.655,0.002
14776,2024-10-28 12:31:09.658,Cisco_8a:01:41,Broadcast,802.11,301,-82 dBm,-89 dBm,7 dB,1,2412MHz,"Beacon frame, SN=1068, FN=0, Flags=........C, BI=102, SSID=""uniwide""[Malformed Packet]",Cafe,12,Monday,1068.0,0,0.0,2024-10-28 12:31:09.658,0.003
14775,2024-10-28 12:31:09.658,Intel_ba:49:56,Cisco_98:20:50,802.11,57,-78 dBm,-89 dBm,11 dB,1,2412MHz,"Deauthentication, SN=4095, FN=15, Flags=opmPRM..C[Malformed Packet]",Cafe,12,Monday,4095.0,0,0.0,2024-10-28 12:31:09.658,0.0
14786,2024-10-28 12:31:09.661,Cisco_c1:25:e4,Broadcast,802.11,312,-78 dBm,-89 dBm,11 dB,1,2412MHz,"Beacon frame, SN=2982, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,2982.0,0,0.0,2024-10-28 12:31:09.661,0.003
14794,2024-10-28 12:31:09.663,Cisco_a3:a5:64,Broadcast,802.11,309,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=168, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,168.0,0,0.0,2024-10-28 12:31:09.663,0.002
14799,2024-10-28 12:31:09.671,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-74 dBm,-89 dBm,15 dB,1,2412MHz,"Null function (No data), SN=2230, FN=0, Flags=.......TC",Cafe,12,Monday,2230.0,0,0.0,2024-10-28 12:31:09.671,0.008
14804,2024-10-28 12:31:09.674,Cisco_a3:9c:84,Broadcast,802.11,312,-74 dBm,-89 dBm,15 dB,1,2412MHz,"Beacon frame, SN=2222, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,2222.0,0,0.0,2024-10-28 12:31:09.674,0.003
14805,2024-10-28 12:31:09.675,f8:2f:73:f2:b7:c4,44:44:34:21:aa:26,802.11,255,-83 dBm,-89 dBm,6 dB,1,2412MHz,"Beacon frame, SN=1526, FN=3, Flags=........C, BI=100, SSID=554e535760b086766d6167658890f3d77fd33a3030d7387c[Malformed Packet]",Cafe,12,Monday,1526.0,0,0.0,2024-10-28 12:31:09.675,0.001
14808,2024-10-28 12:31:09.677,HewlettPacka_7d:b3:10,Broadcast,802.11,370,-84 dBm,-89 dBm,5 dB,1,2412MHz,"Beacon frame, SN=2559, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Monday,2559.0,0,0.0,2024-10-28 12:31:09.677,0.002
14809,2024-10-28 12:31:09.677,HewlettPacka_7d:b3:14,Broadcast,802.11,379,-84 dBm,-89 dBm,5 dB,1,2412MHz,"Beacon frame, SN=2560, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Monday,2560.0,0,0.0,2024-10-28 12:31:09.677,0.0
14810,2024-10-28 12:31:09.677,HewlettPacka_7d:b3:15,Broadcast,802.11,341,-83 dBm,-89 dBm,6 dB,1,2412MHz,"Beacon frame, SN=2561, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Monday,2561.0,0,0.0,2024-10-28 12:31:09.677,0.0
14811,2024-10-28 12:31:09.678,HewlettPacka_7d:b3:11,Broadcast,802.11,352,-82 dBm,-89 dBm,7 dB,1,2412MHz,"Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=""Global_Students""[Malformed Packet]",Cafe,12,Monday,2562.0,0,0.0,2024-10-28 12:31:09.678,0.001
14812,2024-10-28 12:31:09.678,78:13:44:7d:b3:13,Broadcast,802.11,362,-83 dBm,-89 dBm,6 dB,1,2412MHz,"Beacon frame, SN=1272, FN=12, Flags=........C, BI=100, SSID=Wildcard (Broadcast)[Malformed Packet]",Cafe,12,Monday,1272.0,0,0.0,2024-10-28 12:31:09.678,0.0
14816,2024-10-28 12:31:09.681,RuckusWirele_c2:90:49,af:8e:fd:e7:ff:ff,802.11,254,-82 dBm,-89 dBm,7 dB,1,2412MHz,"Beacon frame, SN=3652, FN=0, Flags=........C, BI=100, SSID=bd398af71656696c6c616705fe099cbccbadfdeced1a31fe[Malformed Packet]",Cafe,12,Monday,3652.0,0,0.0,2024-10-28 12:31:09.681,0.003
14818,2024-10-28 12:31:09.683,Cisco_8a:01:43,Broadcast,802.11,282,-83 dBm,-89 dBm,6 dB,1,2412MHz,"Beacon frame, SN=1069, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""[Malformed Packet]",Cafe,12,Monday,1069.0,0,0.0,2024-10-28 12:31:09.683,0.002
14820,2024-10-28 12:31:09.683,86:f8:c1:a9:59:4f,Cisco_c1:25:e1,802.11,53,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Null function (No data), SN=2987, FN=0, Flags=.......TC",Cafe,12,Monday,2987.0,1,0.0,2024-10-28 12:31:09.683,0.0
14821,2024-10-28 12:31:09.683,86:f8:c1:a9:59:4f,Cisco_c1:25:e1,802.11,53,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Null function (No data), SN=2987, FN=0, Flags=....R..TC",Cafe,12,Monday,2987.0,1,1.0,2024-10-28 12:31:09.683,0.0
14822,2024-10-28 12:31:09.684,86:f8:c1:a9:59:4f,Cisco_c1:25:e1,802.11,53,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Null function (No data), SN=2987, FN=0, Flags=....R..TC",Cafe,12,Monday,2987.0,1,2.0,2024-10-28 12:31:09.684,0.001
14835,2024-10-28 12:31:09.700,Cisco_b5:ce:21,Broadcast,802.11,301,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=3804, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,3804.0,0,0.0,2024-10-28 12:31:09.700,0.016
14840,2024-10-28 12:31:09.701,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Null function (No data), SN=2232, FN=0, Flags=.......TC",Cafe,12,Monday,2232.0,0,0.0,2024-10-28 12:31:09.701,0.001
14841,2024-10-28 12:31:09.703,9a:1c:75:7f:59:fe,Broadcast,802.11,186,-73 dBm,-89 dBm,16 dB,1,2412MHz,"Probe Request, SN=3471, FN=0, Flags=........C, SSID=""uniwide""",Cafe,12,Monday,3471.0,0,0.0,2024-10-28 12:31:09.703,0.002
14842,2024-10-28 12:31:09.703,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Null function (No data), SN=2233, FN=0, Flags=.......TC",Cafe,12,Monday,2233.0,0,0.0,2024-10-28 12:31:09.703,0.0
14848,2024-10-28 12:31:09.707,RuckusWirele_12:eb:28,Broadcast,802.11,250,-81 dBm,-89 dBm,8 dB,1,2412MHz,"Beacon frame, SN=1656, FN=0, Flags=........C, BI=100, SSID=""UNSW Village Tower 4""",Cafe,12,Monday,1656.0,0,0.0,2024-10-28 12:31:09.707,0.004
14851,2024-10-28 12:31:09.710,Cisco_b4:be:54,Broadcast,802.11,309,-82 dBm,-89 dBm,7 dB,1,2412MHz,"Beacon frame, SN=3732, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,3732.0,0,0.0,2024-10-28 12:31:09.710,0.003
14853,2024-10-28 12:31:09.712,fe:7e:9f:6c:8f:da,Cisco_c1:25:e1,802.11,53,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Null function (No data), SN=2237, FN=0, Flags=.......TC",Cafe,12,Monday,2237.0,0,0.0,2024-10-28 12:31:09.712,0.002
14859,2024-10-28 12:31:09.713,Intel_89:bd:04,Cisco_a3:9c:81,802.11,55,-72 dBm,-89 dBm,17 dB,1,2412MHz,"QoS Null function (No data), SN=0, FN=0, Flags=.......TC",Cafe,12,Monday,0.0,1,32.0,2024-10-28 12:31:09.713,0.001
14858,2024-10-28 12:31:09.713,Cisco_a3:9c:81,Broadcast,802.11,304,-74 dBm,-89 dBm,15 dB,1,2412MHz,"Beacon frame, SN=2223, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,2223.0,0,0.0,2024-10-28 12:31:09.713,0.0
14867,2024-10-28 12:31:09.715,10:65:90:e8:e9:91,ff:ff:ff:ff:ff:57,802.11,301,-80 dBm,-89 dBm,9 dB,1,2412MHz,"Beacon frame, SN=3286, FN=13, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,3286.0,0,0.0,2024-10-28 12:31:09.715,0.002
14870,2024-10-28 12:31:09.719,ae:48:f1:fb:d2:67,Broadcast,802.11,85,-85 dBm,-89 dBm,4 dB,1,2412MHz,"Beacon frame, SN=3668, FN=0, Flags=........C, BI=100[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Monday,3668.0,0,0.0,2024-10-28 12:31:09.719,0.004
14871,2024-10-28 12:31:09.719,87:a9:d5:b2:3b:6e,62:31:0f:45:4e:67,802.11,167,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Unrecognized (Reserved frame), SN=2579, FN=8, Flags=.pmP.M.TC",Cafe,12,Monday,2579.0,0,0.0,2024-10-28 12:31:09.719,0.0
14876,2024-10-28 12:31:09.722,Cisco_c1:25:e3,Broadcast,802.11,285,-77 dBm,-89 dBm,12 dB,1,2412MHz,"Beacon frame, SN=2984, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,2984.0,0,0.0,2024-10-28 12:31:09.722,0.003
14880,2024-10-28 12:31:09.724,Cisco_b5:ce:23,Broadcast,802.11,282,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Beacon frame, SN=3805, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,3805.0,0,0.0,2024-10-28 12:31:09.724,0.002
14885,2024-10-28 12:31:09.728,Cisco_21:ee:40,Broadcast,802.11,296,-74 dBm,-89 dBm,15 dB,1,2412MHz,"Beacon frame, SN=1510, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Monday,1510.0,0,0.0,2024-10-28 12:31:09.728,0.004
14894,2024-10-28 12:31:09.734,Cisco_21:ee:41,Broadcast,802.11,296,-75 dBm,-89 dBm,14 dB,1,2412MHz,"Beacon frame, SN=1511, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Monday,1511.0,0,0.0,2024-10-28 12:31:09.734,0.006
14896,2024-10-28 12:31:09.734,Cisco_c1:25:e5,Broadcast,802.11,251,-78 dBm,-89 dBm,11 dB,1,2412MHz,"Beacon frame, SN=2985, FN=0, Flags=........C, BI=102, SSID=00",Cafe,12,Monday,2985.0,0,0.0,2024-10-28 12:31:09.734,0.0
14900,2024-10-28 12:31:09.736,Cisco_a3:9c:83,Broadcast,802.11,285,-76 dBm,-89 dBm,13 dB,1,2412MHz,"Beacon frame, SN=2224, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,2224.0,0,0.0,2024-10-28 12:31:09.736,0.002
